[inf] 2017-09-18 06:49:20 | Forged new block id: 15472940623188554865 height: 49 round: 25 slot: 4160816 reward:0
[ERR] 2017-09-18 06:49:24 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:49:29 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:49:34 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:49:39 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:49:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:49:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:49:40 | Forged new block id: 378611687622045760 height: 50 round: 25 slot: 4160818 reward:0
[ERR] 2017-09-18 06:49:44 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:49:49 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:49:54 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:49:59 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:50:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:50:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:50:00 | Forged new block id: 16410273110010862990 height: 51 round: 26 slot: 4160820 reward:0
[ERR] 2017-09-18 06:50:04 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:09 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:14 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:19 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:50:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:50:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:50:20 | Forged new block id: 11470893599322011482 height: 52 round: 26 slot: 4160822 reward:0
[ERR] 2017-09-18 06:50:24 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:29 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:34 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:39 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:50:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:50:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:50:40 | Forged new block id: 12011463791087729583 height: 53 round: 27 slot: 4160824 reward:0
[ERR] 2017-09-18 06:50:44 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:49 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:54 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:50:59 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:51:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:51:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:51:00 | Forged new block id: 1469330082209502290 height: 54 round: 27 slot: 4160826 reward:0
[ERR] 2017-09-18 06:51:04 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:09 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:14 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:19 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:51:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:51:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:51:20 | Forged new block id: 13372666290530961878 height: 55 round: 28 slot: 4160828 reward:0
[ERR] 2017-09-18 06:51:24 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:29 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:34 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:39 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:51:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:51:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:51:40 | Forged new block id: 14614746598528042640 height: 56 round: 28 slot: 4160830 reward:0
[ERR] 2017-09-18 06:51:44 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:49 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:54 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:51:59 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:52:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:52:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:52:00 | Forged new block id: 6123296439106270458 height: 57 round: 29 slot: 4160832 reward:0
[ERR] 2017-09-18 06:52:04 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:09 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:14 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:19 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:52:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:52:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:52:20 | Forged new block id: 7639449118697520978 height: 58 round: 29 slot: 4160834 reward:0
[ERR] 2017-09-18 06:52:24 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:29 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:34 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:39 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:52:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:52:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:52:40 | Forged new block id: 13363784703972429758 height: 59 round: 30 slot: 4160836 reward:0
[ERR] 2017-09-18 06:52:44 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:49 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:54 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:52:59 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:53:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:53:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:53:00 | Forged new block id: 2989763136792860321 height: 60 round: 30 slot: 4160838 reward:0
[ERR] 2017-09-18 06:53:04 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:53:09 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:53:14 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:53:19 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:53:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:53:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:53:21 | Forged new block id: 15356230682299508278 height: 61 round: 31 slot: 4160840 reward:0
[ERR] 2017-09-18 06:53:24 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:53:29 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:53:34 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:53:39 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:53:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:53:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:53:40 | Forged new block id: 16248203398933416858 height: 62 round: 31 slot: 4160842 reward:0
[ERR] 2017-09-18 06:53:44 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:54:37 | Lisk started: 0.0.0.0:7000
[inf] 2017-09-18 06:54:37 | Modules ready and launched
[inf] 2017-09-18 06:54:37 | Blocks 1
[inf] 2017-09-18 06:54:38 | Genesis block loading - 100.0 %: applied 1 of 1 transactions
[inf] 2017-09-18 06:54:38 | Blockchain ready
[inf] 2017-09-18 06:54:38 | Loading 1 delegates from config
[inf] 2017-09-18 06:54:38 | Forging enabled on account: 4812847286830522561L
[inf] 2017-09-18 06:54:38 | Imported peers from database - {"count":0}
[inf] 2017-09-18 06:54:38 | Starting sync
[inf] 2017-09-18 06:54:38 | Broadhash consensus now 0 %
[ERR] 2017-09-18 06:54:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:54:38 | Finished sync
[inf] 2017-09-18 06:54:38 | Starting sync
[inf] 2017-09-18 06:54:38 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:54:38 | Finished sync
[inf] 2017-09-18 06:54:38 | Starting sync
[inf] 2017-09-18 06:54:38 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:54:38 | Finished sync
[inf] 2017-09-18 06:54:38 | Starting sync
[inf] 2017-09-18 06:54:38 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:54:38 | Finished sync
[inf] 2017-09-18 06:54:38 | Starting sync
[inf] 2017-09-18 06:54:38 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:54:38 | Finished sync
[ERR] 2017-09-18 06:54:38 | Sync timer - Failed to find enough good peers
[inf] 2017-09-18 06:54:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:54:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:54:40 | Forged new block id: 15854586001131931752 height: 2 round: 1 slot: 4160848 reward:0
[ERR] 2017-09-18 06:54:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:54:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:54:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:54:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:55:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:55:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:55:00 | Forged new block id: 10654457660836930011 height: 3 round: 2 slot: 4160850 reward:0
[ERR] 2017-09-18 06:55:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:55:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:55:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:55:20 | Forged new block id: 14726067895848519772 height: 4 round: 2 slot: 4160852 reward:0
[ERR] 2017-09-18 06:55:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:55:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:55:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:55:40 | Forged new block id: 6341285705960779352 height: 5 round: 3 slot: 4160854 reward:0
[ERR] 2017-09-18 06:55:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:55:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:56:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:56:01 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:56:01 | Forged new block id: 1618062781603663127 height: 6 round: 3 slot: 4160856 reward:0
[inf] 2017-09-18 06:56:02 | Broadhash consensus now 0 %
[ERR] 2017-09-18 06:56:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:56:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:56:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:56:20 | Forged new block id: 6235495372561776077 height: 7 round: 4 slot: 4160858 reward:0
[ERR] 2017-09-18 06:56:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:56:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:56:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:56:40 | Forged new block id: 7301353852586464788 height: 8 round: 4 slot: 4160860 reward:0
[ERR] 2017-09-18 06:56:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:56:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:57:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:57:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:57:00 | Forged new block id: 16685805464888513470 height: 9 round: 5 slot: 4160862 reward:0
[ERR] 2017-09-18 06:57:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:57:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:57:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:57:20 | Forged new block id: 13851549921859893820 height: 10 round: 5 slot: 4160864 reward:0
[ERR] 2017-09-18 06:57:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:57:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:57:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:57:41 | Forged new block id: 16779922056210493096 height: 11 round: 6 slot: 4160866 reward:0
[ERR] 2017-09-18 06:57:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:57:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:58:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:58:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:58:00 | Forged new block id: 16371982209479069692 height: 12 round: 6 slot: 4160868 reward:0
[ERR] 2017-09-18 06:58:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:58:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:58:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:58:20 | Forged new block id: 18257499562925266082 height: 13 round: 7 slot: 4160870 reward:0
[ERR] 2017-09-18 06:58:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:58:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:58:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:58:40 | Forged new block id: 9098139690474744808 height: 14 round: 7 slot: 4160872 reward:0
[ERR] 2017-09-18 06:58:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:58:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:59:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:59:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:59:00 | Forged new block id: 14474458194702562951 height: 15 round: 8 slot: 4160874 reward:0
[ERR] 2017-09-18 06:59:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:59:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:59:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:59:20 | Forged new block id: 1987810831232264333 height: 16 round: 8 slot: 4160876 reward:0
[ERR] 2017-09-18 06:59:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 06:59:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:59:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 06:59:41 | Forged new block id: 3733071312408233358 height: 17 round: 9 slot: 4160878 reward:0
[ERR] 2017-09-18 06:59:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 06:59:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:00:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:00:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:00:00 | Forged new block id: 16440274888611153516 height: 18 round: 9 slot: 4160880 reward:0
[ERR] 2017-09-18 07:00:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:00:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:00:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:00:20 | Forged new block id: 8886247706343876551 height: 19 round: 10 slot: 4160882 reward:0
[ERR] 2017-09-18 07:00:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:00:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:00:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:00:40 | Forged new block id: 6524865306200793595 height: 20 round: 10 slot: 4160884 reward:0
[ERR] 2017-09-18 07:00:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:00:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:01:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:01:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:01:00 | Forged new block id: 17294806282072478368 height: 21 round: 11 slot: 4160886 reward:0
[ERR] 2017-09-18 07:01:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:01:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:01:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:01:20 | Forged new block id: 4242103180604916276 height: 22 round: 11 slot: 4160888 reward:0
[ERR] 2017-09-18 07:01:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:01:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:01:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:01:40 | Forged new block id: 5629477619353840207 height: 23 round: 12 slot: 4160890 reward:0
[ERR] 2017-09-18 07:01:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:01:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:02:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:02:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:02:00 | Forged new block id: 14934547923199384862 height: 24 round: 12 slot: 4160892 reward:0
[ERR] 2017-09-18 07:02:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:02:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:02:21 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:02:21 | Forged new block id: 3012133506440757467 height: 25 round: 13 slot: 4160894 reward:0
[ERR] 2017-09-18 07:02:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:02:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:02:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:02:40 | Forged new block id: 9290583558340918020 height: 26 round: 13 slot: 4160896 reward:0
[ERR] 2017-09-18 07:02:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:02:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:03:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:03:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:03:00 | Forged new block id: 2117573489514863135 height: 27 round: 14 slot: 4160898 reward:0
[ERR] 2017-09-18 07:03:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:03:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:03:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:03:20 | Forged new block id: 2193585345887988240 height: 28 round: 14 slot: 4160900 reward:0
[ERR] 2017-09-18 07:03:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:03:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:03:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:03:40 | Forged new block id: 10285977105545119048 height: 29 round: 15 slot: 4160902 reward:0
[ERR] 2017-09-18 07:03:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:03:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:04:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:04:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:04:00 | Forged new block id: 5539357480970131753 height: 30 round: 15 slot: 4160904 reward:0
[ERR] 2017-09-18 07:04:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:04:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:04:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:04:20 | Forged new block id: 5450135825280818394 height: 31 round: 16 slot: 4160906 reward:0
[ERR] 2017-09-18 07:04:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:04:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:04:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:04:40 | Forged new block id: 12778500796951694594 height: 32 round: 16 slot: 4160908 reward:0
[ERR] 2017-09-18 07:04:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:48 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:53 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:04:58 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:05:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:05:00 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:05:00 | Forged new block id: 14143225392139384151 height: 33 round: 17 slot: 4160910 reward:0
[ERR] 2017-09-18 07:05:03 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:05:08 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:05:13 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:05:18 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:05:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:05:20 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:05:20 | Forged new block id: 15631206139386939944 height: 34 round: 17 slot: 4160912 reward:0
[ERR] 2017-09-18 07:05:23 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:05:28 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:05:33 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:05:38 | Discovering new peers failed - No acceptable peers found
[inf] 2017-09-18 07:05:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:05:40 | Broadhash consensus now 0 %
[inf] 2017-09-18 07:05:40 | Forged new block id: 9457076964812566052 height: 35 round: 18 slot: 4160914 reward:0
[ERR] 2017-09-18 07:05:43 | Discovering new peers failed - No acceptable peers found
[ERR] 2017-09-18 07:05:48 | Discovering new peers failed - No acceptable peers found
